도로명,지번주소,위도,경도
"서울특별시 성북구 서경로 28 (정릉동, 태영아파트)","서울특별시 성북구 정릉동 1018 태영아파트 (정릉동, 태영아파트)",37.6064286,127.0160897
"서울특별시 성북구 월계로36길 27 (장위동, 꿈의숲대명루첸)","서울특별시 성북구 장위동 317 꿈의숲대명루첸아파트 (장위동, 꿈의숲대명루첸)",37.6205601,127.0470248
서울특별시 성북구 한천로 660-9 (장위동),서울특별시 성북구 장위동 135-2,37.6175525,127.0558488
서울특별시 성북구 인촌로 지하 89 (안암동5가),서울특별시 성북구 안암동5가 146-1 안암역 (안암동5가),37.5861013,127.029405
"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)","서울특별시 성북구 석관동 10 두산아파트 (석관동, 두산아파트)",37.6126685,127.0687231
"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)","서울특별시 성북구 석관동 10 두산아파트 (석관동, 두산아파트)",37.6126685,127.0687231
"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)","서울특별시 성북구 석관동 10 두산아파트 (석관동, 두산아파트)",37.6126685,127.0687231
"서울특별시 성북구 화랑로48길 16 (석관동, 두산아파트)","서울특별시 성북구 석관동 10 두산아파트 (석관동, 두산아파트)",37.6126685,127.0687231
"서울특별시 성북구 장월로1길 28 (상월곡동, 동아에코빌아파트)","서울특별시 성북구 상월곡동 101 동아에코빌아파트 (상월곡동, 동아에코빌아파트)",37.6078457,127.0454512
서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110 한국은행건물,37.5621641,126.979995
서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110 한국은행건물,37.5621641,126.979995
서울특별시 성북구 삼선교로16길 13 (삼선동3가),서울특별시 성북구 삼선동3가 3-2 성북세무서 (삼선동3가),37.5879844,127.0108845
"서울특별시 성북구 보문로29다길 31 (삼선동2가, 삼선푸르지오)","서울특별시 성북구 삼선동2가 425 삼선푸르지오 (삼선동2가, 삼선푸르지오)",37.5834945,127.0133812
서울특별시 성북구 삼선교로 지하 1 (삼선동1가),서울특별시 성북구 삼선동1가 14 한성대입구역 (삼선동1가),37.5880761,127.0058054
서울특별시 성북구 보문로 지하 116 (보문동1가),서울특별시 성북구 보문동1가 127-1 보문역 (보문동1가),37.5857826,127.0197201
서울특별시 중구 다산로24길 85,서울특별시 중구 신당동 333-250 홍도사,37.5570523,127.0167438
"서울특별시 중구 필동로1길 30, 동국대학교 (필동3가)",서울특별시 중구 필동3가 26-1 동국대학교,37.559304,126.9985604
서울특별시 중구 동호로 287,서울특별시 중구 장충동2가 186-54,37.5601898,127.0023914
서울특별시 성북구 아리랑로3길 8 (동소문동6가),"서울특별시 성북구 동소문동6가 146 성북구보건지소 ,동선보건지소 (동소문동6가)",37.5935975,127.0157602
서울특별시 성북구 동소문로25가길 20 (동선동4가),서울특별시 성북구 동선동4가 279-1 성북시각장애인복지관 (동선동4가),37.5953757,127.0191927
서울특별시 성북구 동소문로 지하 102 (동선동4가),서울특별시 성북구 동선동4가 1 성신여대입구역 (동선동4가),37.593104,127.0167851
"서울특별시 성북구 성북로4길 52 (돈암동, 한신한진아파트)","서울특별시 성북구 돈암동 609-1 한신한진아파트 (돈암동, 한신한진아파트)",37.5948229,127.0103257
서울특별시 강서구 월정로 176 보건실,서울특별시 강서구 화곡동 374-1 월정초등학교 보건실,37.5344406,126.8362884
서울특별시 강서구 화곡로65길 90 보건실 옆,서울특별시 강서구 등촌동 704-1 등원초등학교 보건실 옆,37.5604605,126.8499036
서울특별시 강서구 개화동로21길 4 관리사무실,서울특별시 강서구 방화동 851 방화11단지아파트 관리사무실,37.5701579,126.8054443
서울특별시 강서구 금낭화로23길 25 방화6종합사회복지관,서울특별시 강서구 방화동 816 방화6단지아파트 방화6종합사회복지관,37.5784503,126.8110102
"서울특별시 강서구 방화대로48길 40 (방화동, 방화2단지아파트)",서울특별시 강서구 방화동 839번지 방화2단지아파트,37.5747814,126.818983
서울특별시 강서구 공항대로43길 104 등촌7종합사회복지관,"서울특별시 강서구 등촌동 707 등촌주공7,8단지아파트 등촌7종합사회복지관",37.5608052,126.851686
서울특별시 강서구 화곡로 371 경향교회 회관3층,서울특별시 강서구 등촌동 658-4 경향교회 회관3층,37.5569644,126.8521826
서울특별시 강서구 허준로 109 2층 보건실 앞,서울특별시 강서구 가양동 1473 탑산초등학교 2층 보건실 앞,37.5667805,126.852386
서울특별시 강서구 양천로 646-28 본관현관 앞,서울특별시 강서구 염창동 269 염창초등학교 본관현관 앞,37.552983,126.8680445
서울특별시 강서구 공항대로 91 보건실,서울특별시 강서구 공항동 5-1 공항초등학교 보건실,37.5622749,126.8183826
서울특별시 강서구 초록마을로 28 1층 정중앙,서울특별시 강서구 화곡동 24-266 화곡초등학교 1층 정중앙,37.5432188,126.8460879
서울특별시 강서구 화곡로 263 본관1층 신발장,서울특별시 강서구 화곡동 18-5 우장초등학교 본관1층 신발장,37.548933,126.8462106
서울특별시 강서구 강서로56나길 34 보건실,서울특별시 강서구 등촌동 690-2 등명초등학교 보건실,37.5606264,126.8422916
서울특별시 강서구 곰달래로31가길 27 현관,서울특별시 강서구 화곡동 869-42 신정초등학교 현관,37.5327416,126.8525483
서울특별시 강서구 등촌로35길 12 보건실 앞 현관로비,서울특별시 강서구 등촌동 718 서울등마초등학교 보건실 앞 현관로비,37.5419933,126.8617451
서울특별시 강서구 양천로73길 17 중앙현관,서울특별시 강서구 염창동 45-4 염동초등학교 중앙현관,37.5522281,126.8722757
서울특별시 강서구 양천로6길 92 보건실 옆 현관,서울특별시 강서구 방화동 648-1 방화초등학교 보건실 옆 현관,37.5686035,126.8057123
서울특별시 강서구 방화대로47길 43 어울채,서울특별시 강서구 방화동 833 치현초등학교 어울채,37.575626,126.8145798
서울특별시 강서구 화곡로65길 63 상황데스크 왼쪽 벽면,서울특별시 강서구 등촌동 706-1 가양지구대 상황데스크 왼쪽 벽면,37.559286,126.8501141
"서울특별시 성북구 길음로9길 50 (길음동, 길음뉴타운)","서울특별시 성북구 길음동 1286 길음뉴타운 (길음동, 길음뉴타운)",37.6037858,127.0194504
"서울특별시 성북구 길음로 74 (길음동, 길음뉴타운)","서울특별시 성북구 길음동 1282 길음뉴타운 (길음동, 길음뉴타운)",37.609686,127.020715
서울특별시 강서구 방화대로 94 휘트니스클럽,서울특별시 강서구 외발산동 426 메이필드호텔 휘트니스클럽,37.5471215,126.8181973
서울특별시 강서구 방화대로 94 휘트니스클럽,서울특별시 강서구 외발산동 426 메이필드호텔 휘트니스클럽,37.5471215,126.8181973
"서울특별시 성북구 길음로9길 40 (길음동, 래미안길음1차)","서울특별시 성북구 길음동 1279 래미안길음1차 (길음동, 래미안길음1차)",37.6058246,127.0202546
"서울특별시 성북구 숭인로2길 61 (길음동, 길음동부센트레빌)","서울특별시 성북구 길음동 1278 길음동동부센트레빌아파트 (길음동, 길음동부센트레빌)",37.610374,127.0242907
"서울특별시 성북구 동소문로 248 (길음동, 삼부아파트)","서울특별시 성북구 길음동 1276 삼부아파트 (길음동, 삼부아파트)",37.6027813,127.0237923
서울특별시 강서구 등촌로 163 관리사무실,서울특별시 강서구 등촌동 715 등촌아이파크아파트 관리사무실,37.5439211,126.8602297
서울특별시 강서구 강서로62길 48 3층 사무실 앞,서울특별시 강서구 등촌동 690-1 구립도서관 3층 사무실 앞,37.5624263,126.8423819
서울특별시 강서구 화곡로58길 86 보건실,서울특별시 강서구 화곡동 1130-4 등서초등학교 보건실,37.5517964,126.8549402
서울특별시 강서구 화곡로63가길 18 관리동 복도벽,서울특별시 강서구 등촌동 705 주공아파트 관리동 복도벽,37.5596742,126.8483447
서울특별시 강서구 화곡로69길 9 보건실,서울특별시 강서구 등촌동 82-1 유석초등학교 보건실,37.5596457,126.8533069
서울특별시 강서구 공항대로 491 1층복도,서울특별시 강서구 등촌동 650-14 백석초등학교 1층복도,37.553257,126.8620185
서울특별시 강서구 강서로 지하262,서울특별시 강서구 화곡동 1089-3 우장산역 5호선,37.5492396,126.836414
서울특별시 강서구 공항대로 지하267,서울특별시 강서구 마곡동 727-1212 발산역,37.5590293,126.8373108
서울특별시 강서구 공항대로 지하33,서울특별시 강서구 공항동 29-5 송정역(5호선),37.5614699,126.8105222
서울특별시 강서구 양천로 22,서울특별시 강서구 방화동 846 개화산역,37.5723387,126.805758
서울특별시 강서구 금낭화로 지하132,서울특별시 강서구 방화동 829-15 방화역 5호선,37.5772645,126.8126727
서울특별시 강서구 곰달래로 79,서울특별시 강서구 화곡동 425-4 화곡1동주민센터,37.5305071,126.8415969
서울특별시 강서구 허준로 209 가양7종합사회복지관,서울특별시 강서구 가양동 1486 가양7단지아파트 가양7종합사회복지관,37.5619915,126.8617008
서울특별시 강서구 허준로 87 1층,서울특별시 강서구 가양동 26-5 허준박물관 1층,37.5680352,126.8509878
서울특별시 성북구 동소문로 지하 248 (길음동),서울특별시 성북구 길음동 877-66 길음역 (길음동),37.6032061,127.0248295
서울특별시 강서구 초록마을로5길 29,서울특별시 강서구 화곡동 46-148 화곡본동주민센터,37.5440393,126.8476768
서울특별시 강동구 아리수로93길 47,서울특별시 강동구 강일동 665-2 시립강동청소년수련관,37.5665316,127.1730852
서울특별시 강서구 방화대로47길 9 보건실,서울특별시 강서구 방화동 834 강서공업고등학교 보건실,37.5755747,126.8158324
서울특별시 강서구 강서로45길 91-44 본원 3층,서울특별시 강서구 내발산동 산59-2 덕원여자고등학교 본원 3층,37.5487124,126.8287195
서울특별시 강서구 강서로47길 34-10 보건실,서울특별시 강서구 내발산동 169-1 명덕고등학교 보건실,37.5542261,126.8343514
서울특별시 관악구 관악로24가길 15,서울특별시 관악구 봉천동 25-19 서울봉원중학교,37.4842206,126.9581549
"서울특별시 광진구 광나루로 635, 광장현대3단지아파트 (광장동)",서울특별시 광진구 광장동 484번지 광장현대3단지아파트,37.5406254,127.0986165
서울특별시 관악구 문성로16길 40,서울특별시 관악구 신림동 745-24 서울미성중학교,37.4752513,126.9124018
서울특별시 관악구 관악로 85,서울특별시 관악구 봉천동 1695 문영학원,37.4729453,126.9514529
서울특별시 관악구 난향3길 31,서울특별시 관악구 신림동 673-82 서울정문학교,37.4617026,126.9165375
서울특별시 강서구 강서로45길 69 보건실,서울특별시 강서구 내발산동 산48-3 화곡고등학교 보건실,37.5480362,126.8315809
서울특별시 강서구 강서로45길 91-44 생활지도부실 옆,서울특별시 강서구 내발산동 산59-2 덕원중학교 생활지도부실 옆,37.5487124,126.8287195
서울특별시 강서구 화곡로 379 보건실,서울특별시 강서구 등촌동 131 경복비즈니스고등학교 보건실,37.5580113,126.8517594
서울특별시 강서구 화곡로65길 50 행정실 1층,서울특별시 강서구 등촌동 707-4 등원중학교 행정실 1층,37.5595206,126.8514761
서울특별시 강서구 강서로47길 34-10 보건실,서울특별시 강서구 내발산동 169-1 명덕고등학교 보건실,37.5542261,126.8343514
서울특별시 강서구 강서로45길 70 교무실,서울특별시 강서구 내발산동 715 화곡중학교 교무실,37.548739,126.8329604
서울특별시 강서구 강서로47길 34-10 보건실,서울특별시 강서구 내발산동 169-1 명덕여자중학교 보건실,37.5542261,126.8343514
서울특별시 강서구 강서로45길 91-44 보건실,서울특별시 강서구 내발산동 산59-2 덕원예술고등학교 보건실,37.5487124,126.8287195
서울특별시 강서구 방화대로50길 22 보건실,서울특별시 강서구 방화동 836 정곡초등학교 보건실,37.5766489,126.8189821
서울특별시 관악구 호암로 498,서울특별시 관악구 신림동 315 서울신우초등학교,37.4628488,126.9325029
서울특별시 관악구 보라매로 62,서울특별시 관악구 봉천동 1698-1 보라매삼성아파트,37.4940862,126.9281786
서울특별시 관악구 구암길 1,서울특별시 관악구 봉천동 483-3 서울구암초등학교,37.4892715,126.9469883
서울특별시 관악구 보라매로 62,서울특별시 관악구 봉천동 1698-1 보라매삼성아파트,37.4940862,126.9281786
서울특별시 관악구 성현로 57,서울특별시 관악구 봉천동 1712-25 서울구암고등학교,37.4922616,126.9503059
서울특별시 관악구 성현로 57,서울특별시 관악구 봉천동 1712-25 서울구암고등학교,37.4922616,126.9503059
서울특별시 관악구 신림로 40,서울특별시 관악구 신림동 133 서울신림중학교,37.4705634,126.9448936
"서울특별시 관악구 관악로 145, 관악구보건소 (봉천동)",서울특별시 관악구 봉천동 1570-1 관악구청,37.4782697,126.9515261
서울특별시 관악구 남부순환로163길 14,서울특별시 관악구 신림동 467 서울남부초등학교,37.4849056,126.9221569
서울특별시 관악구 광신길 177,서울특별시 관악구 신림동 336 서울원신초등학교,37.466992,126.9273709
서울특별시 관악구 남부순환로156길 39,"서울특별시 관악구 신림동 1690 서울성보고등학교, 서울성보중학교",37.4802668,126.9206996
서울특별시 관악구 신림로 67,서울특별시 관악구 신림동 225-1 서울산업정보학교,37.4703231,126.9421847
서울특별시 관악구 남부순환로156길 39,"서울특별시 관악구 신림동 1690 서울성보고등학교, 서울성보중학교",37.4802668,126.9206996
서울특별시 관악구 신원로 26,서울특별시 관악구 신림동 1695 신림동부아파트,37.4805341,126.9292455
서울특별시 관악구 남현4길 51,서울특별시 관악구 남현동 1080-1 서울사당초등학교,37.4741521,126.974336
서울특별시 관악구 은천로 69,서울특별시 관악구 봉천동 622-1 서울은천초등학교,37.4868403,126.9429005
서울특별시 관악구 광신길 141,서울특별시 관악구 신림동 328 광신학원,37.4646703,126.9262103
서울특별시 관악구 인헌9길 74,서울특별시 관악구 봉천동 174-5 서울인헌고등학교,37.4716873,126.970017
서울특별시 관악구 신림로 40,서울특별시 관악구 신림동 133 서울신림중학교,37.4705634,126.9448936
서울특별시 관악구 청룡16길 25,"서울특별시 관악구 봉천동 1558-1 서울영락고등학교, 영락유헬스고등학교",37.4764091,126.9443822
서울특별시 관악구 광신길 141 광신중학교,서울특별시 관악구 신림동 328 광신학원 광신중학교,37.4646703,126.9262103
서울특별시 관악구 남부순환로156길 39,"서울특별시 관악구 신림동 1690 서울성보고등학교, 서울성보중학교",37.4802668,126.9206996
"서울특별시 관악구 관악로 145, 관악구보건소 (봉천동)",서울특별시 관악구 봉천동 1570-1 관악구청,37.4782697,126.9515261
서울특별시 관악구 난곡로34길 80,서울특별시 관악구 신림동 627-1 서울남강중고등학교,37.4719101,126.9246679
서울특별시 관악구 남부순환로156길 39,"서울특별시 관악구 신림동 1690 서울성보고등학교, 서울성보중학교",37.4802668,126.9206996
서울특별시 관악구 성현로 53,서울특별시 관악구 봉천동 1712-5 서울구암중학교,37.4927763,126.9481784
서울특별시 관악구 신림로3가길 39-24,서울특별시 관악구 신림동 220-1 서울삼성중학교,37.4678572,126.9430868
서울특별시 관악구 장군봉길 72,서울특별시 관악구 봉천동 1531-38 서울봉림중학교,37.4804755,126.9383645
"서울특별시 동작구 동작대로39길 22 (동작동, 이수힐스테이트)","서울특별시 동작구 동작동 333 이수힐스테이트 (동작동, 이수힐스테이트)",37.4947313,126.9800307
서울특별시 성북구 보문사길 50 (보문동3가),서울특별시 성북구 보문동3가 217-1 서울동신초등학교,37.583414,127.0176635
서울특별시 성북구 한천로58길 273 (석관동),서울특별시 성북구 석관동 27-3 서울석계초등학교,37.608615,127.0697936
서울특별시 영등포구 선유로43가길 24 거성파스텔아파트,서울특별시 영등포구 양평동3가 90-1 거성파스텔아파트 거성파스텔아파트,37.5315091,126.8918862
서울특별시 영등포구 가마산로 442 래미안영등포프레비뉴아파트,서울특별시 영등포구 신길동 329-94 래미안영등포프레비뉴 래미안영등포프레비뉴아파트,37.5051183,126.908176
서울특별시 영등포구 가마산로 442 래미안영등포프레비뉴아파트,서울특별시 영등포구 신길동 329-94 래미안영등포프레비뉴 래미안영등포프레비뉴아파트,37.5051183,126.908176
서울특별시 영등포구 선유로55길 32 당산초등학교,서울특별시 영등포구 양평동4가 323 당산초등학교 당산초등학교,37.5395409,126.896181
서울특별시 영등포구 양평로24길 9 양평 한신휴플러스아파트,서울특별시 영등포구 양평동5가 76 양평동한신아파트 양평 한신휴플러스아파트,37.5401252,126.8921087
서울특별시 영등포구 대림로 197 대림3동주민센터,서울특별시 영등포구 대림동 740-4 대림3동주민센터 대림3동주민센터,37.4983433,126.8980843
서울특별시 영등포구 문래로28길 15 문래동주민센터,서울특별시 영등포구 문래동3가 55-16 문래동주민센터 문래동주민센터,37.5176205,126.8999796
"서울특별시 영등포구 도림로 482, 영등포노인종합복지관/영등포노인케어센터 (문래동3가)",서울특별시 영등포구 문래동3가 76번지 2호 영등포노인종합복지관/영등포노인케어센터,37.5163791,126.8927664
서울특별시 성북구 삼선교로16길 35 (삼선동3가),서울특별시 성북구 삼선동3가 116 삼선 SK VIEW 아파트 (삼선동3가),37.5873248,127.0116441
서울특별시 영등포구 63로 50 한화63시티,서울특별시 영등포구 여의도동 60 63한화생명빌딩 한화63시티,37.5198458,126.9400547
서울특별시 강서구 방화대로47가길 22,서울특별시 강서구 방화동 831 방화4단지아파트,37.5770086,126.8146712
서울특별시 성북구 인촌로17가길 46 (안암동2가),서울특별시 성북구 안암동2가 361-4 용문고등학교,37.58825591,127.0250936
서울특별시 영등포구 여의대로 38,서울특별시 영등포구 여의도동 27 금융감독원,37.5230658,126.9213367
서울특별시 영등포구 여의대로 38,서울특별시 영등포구 여의도동 27 금융감독원,37.5230658,126.9213367
서울특별시 영등포구 여의대로 38,서울특별시 영등포구 여의도동 27 금융감독원,37.5230658,126.9213367
서울특별시 성북구 보국문로 262,서울특별시 성북구 정릉동 산1-1 북한산국립공원,37.6242456,126.9901479
"서울특별시 성북구 아리랑로5길 50-8 (돈암동, 동소문현대아파트)",서울특별시 성북구 돈암동 630번지 동소문현대아파트,37.5979844,127.0126944
서울특별시 성북구 안암로9나길 14 (안암동3가),서울특별시 성북구 안암동3가 136-1 대광아파트 (안암동3가),37.5823732,127.0249193
서울특별시 성북구 보국문로 262,서울특별시 성북구 정릉동 산1-1 북한산국립공원,37.6242456,126.9901479
서울특별시 성북구 보국문로 262,서울특별시 성북구 정릉동 산1-1 북한산국립공원,37.6242456,126.9901479
서울특별시 성북구 보국문로 262,서울특별시 성북구 정릉동 산1-1 북한산국립공원,37.6242456,126.9901479
서울특별시 성북구 성북로4길 52-1 (돈암동),서울특별시 성북구 돈암동 609 우촌초등학교,37.595652,127.0117255
서울특별시 성북구 정릉로24길 58 (정릉동),서울특별시 성북구 정릉동 431-62 서울정수초등학교,37.6041024,127.0079564
서울특별시 성북구 정릉로9라길 11 (정릉동),서울특별시 성북구 정릉동 846-2 서울청덕초등학교,37.6116821,126.9999117
서울특별시 성북구 한천로 693 (장위동),서울특별시 성북구 장위동 128 광운초등학교,37.6189216,127.0552958
서울특별시 성북구 북악산로 935 (돈암동),서울특별시 성북구 돈암동 83-145 개운중학교,37.5947735,127.0248638
서울특별시 성북구 동소문로13길 38 (동소문동6가),서울특별시 성북구 동소문동6가 27-1 서울돈암초등학교,37.5933676,127.0129968
서울특별시 성북구 동소문로3길 69 (동소문동4가),서울특별시 성북구 동소문동4가 616-1035 삼선중학교,37.59131541,127.0078935
서울특별시 성북구 보문로29길 106 (삼선동3가),서울특별시 성북구 삼선동3가 30-4 서울삼선초등학교,37.5863094,127.0125594
서울특별시 성북구 종암로 208 (하월곡동),서울특별시 성북구 하월곡동 87-1 숭곡중학교,37.608268,127.0314821
서울특별시 성북구 종암로5길 14 (종암동),서울특별시 성북구 종암동 22-1 서울숭례초등학교,37.5948979,127.0349611
서울특별시 성북구 한천로101길 66 (장위동),서울특별시 성북구 장위동 316 서울장월초등학교,37.6220069,127.0470857
서울특별시 성북구 정릉로 279 (정릉동),서울특별시 성북구 정릉동 160-1 서울숭덕초등학교,37.6039256,127.0133348
서울특별시 성북구 장월로23길 16 (장위동),서울특별시 성북구 장위동 235 서울장곡초등학교,37.6167012,127.0482041
서울특별시 성북구 장위로4길 70 (장위동),서울특별시 성북구 장위동 231-623 장위중학교,37.611543,127.0411989
서울특별시 성북구 서경로 116 (정릉동),서울특별시 성북구 정릉동 635-207 대일외국어고등학교,37.61377366,127.013585
서울특별시 성북구 월곡로 6 (종암동),서울특별시 성북구 종암동 7-10 서울대학교사범대학부설고등학교,37.5941901,127.0385996
서울특별시 성북구 성북로 102-10 (성북동),서울특별시 성북구 성북동 66-1 서울성북초등학교,37.5936587,126.9983027
서울특별시 성북구 오패산로16길 37 (하월곡동),서울특별시 성북구 하월곡동 222-4 서울숭인초등학교,37.6090698,127.0384538
서울특별시 성북구 성북로8길 71 (성북동),서울특별시 성북구 성북동 616-766 동구마케팅고,37.5937269,127.007092
서울특별시 성북구 종암로5길 80-17 (종암동),서울특별시 성북구 종암동 2-149 종암중학교,37.5924833,127.0314015
서울특별시 성북구 삼선교로16길 117 (삼선동2가),서울특별시 성북구 삼선동2가 373 한성여자고등학교,37.5833423,127.0103913
서울특별시 성북구 성북로14가길 23 (성북동),서울특별시 성북구 성북동 145-161 홍익대학교부속중고등학교,37.5946389,127.0027418
서울특별시 성북구 성북로14가길 23 (성북동),서울특별시 성북구 성북동 145-161 홍익대학교부속중고등학교,37.5946389,127.0027418
서울특별시 성북구 정릉로48길 52 (돈암동),서울특별시 성북구 돈암동 2-8 서울개운초등학교,37.6018198,127.0277733
서울특별시 성북구 보문로29길 49 (삼선동3가),서울특별시 성북구 삼선동3가 8 경동고등학교,37.5888086,127.012919
서울특별시 성북구 북악산로 870 (돈암동),서울특별시 성북구 돈암동 45-88 고명정보산업고등학교,37.5979515,127.0198711
서울특별시 성북구 정릉로 161 (정릉동),서울특별시 성북구 정릉동 1-2 고려대학교보건과학대학,37.6051952,127.0194037
서울특별시 성북구 북악산로 870 (돈암동),서울특별시 성북구 돈암동 45-88 고명정보산업고등학교,37.5979515,127.0198711
서울특별시 성북구 길음로 142 (길음동),서울특별시 성북구 길음동 635-7 서울길음초등학교,37.6139277,127.0174205
서울특별시 성북구 삼양로 77 (길음동),서울특별시 성북구 길음동 1168 서울미아초등학교,37.6104687,127.0217368
서울특별시 성북구 한천로70길 30 (석관동),서울특별시 성북구 석관동 77-1 석관고등학교,37.6092202,127.0666305
서울특별시 성북구 북악산로 918 (돈암동),서울특별시 성북구 돈암동 6-15 성신여자중학교,37.5940485,127.0248117
서울특별시 성북구 종암로40길 30 (하월곡동),서울특별시 성북구 하월곡동 84-86 서울숭곡초등학교,37.6084189,127.0327881
서울특별시 성북구 월곡로 74 (종암동),서울특별시 성북구 종암동 1-79 서울일신초등학교,37.5989346,127.0401547
"서울특별시 성북구 길음로 63 (길음동, 계성고등학교)","서울특별시 성북구 길음동 1284-15 계성고등학교 (길음동, 계성고등학교)",37.6076072,127.0204148
서울특별시 종로구 종로11길 11 서울YMCA 별관3층,서울특별시 종로구 인사동 235 YMCA별관 서울YMCA 별관3층,37.5709129,126.9854617
서울특별시 성북구 북악산로 813,서울특별시 성북구 정릉동 1020 정릉우성아파트,37.601026,127.0158108
서울특별시 성북구 북악산로 813,서울특별시 성북구 정릉동 1020 정릉우성아파트,37.601026,127.0158108
서울특별시 성북구 북악산로 813,서울특별시 성북구 정릉동 1020 정릉우성아파트,37.601026,127.0158108
서울특별시 중구 세종대로 40 숭례문관리소,서울특별시 중구 남대문로4가 29 숭례문(남대문) 숭례문관리소,37.5599933,126.975324
서울특별시 중구 퇴계로12길 17,서울특별시 중구 회현동1가 203-4 어르신건강증진센터,37.5588089,126.9817087
서울특별시 중구 퇴계로 387,서울특별시 중구 흥인동 131 충무아트센터,37.5659425,127.0148704
서울특별시 광진구 능동로 18 .,서울특별시 광진구 자양동 855 이튼타워리버3차 .,37.5329945,127.0680706
서울특별시 서초구 사평대로45길 26,서울특별시 서초구 반포동 21 서울원촌초등학교,37.5059609,127.0128087
서울특별시 서초구 신반포로 56-7,"서울특별시 서초구 반포동 753 세화고,세화여고,세화여중",37.5016505,126.9917461
서울특별시 서초구 방배로 260,서울특별시 서초구 방배동 771 서래초등학교,37.4961207,126.9893889
"서울특별시 광진구 아차산로 522 (광장동, 현대아파트)",서울특별시 광진구 광장동 565번지 광장현대8단지아파트,37.5419445,127.0996834
"서울특별시 광진구 아차산로 549 (광장동, 광장현대파크빌)",서울특별시 광진구 광장동 577번지 광장현대파크빌,37.5441501,127.1015395
서울특별시 광진구 천호대로140길 40 실내배드민턴장,서울특별시 광진구 광장동 577-3 광장동 간이실내체육과 실내배드민턴장,37.5444776,127.1000745
"서울특별시 광진구 아차산로 522 (광장동, 현대아파트)",서울특별시 광진구 광장동 565번지 광장현대8단지아파트,37.5419445,127.0996834
서울특별시 광진구 뚝섬로34길 25-19 .,서울특별시 광진구 자양동 792 자양10차현대홈타운 .,37.5334548,127.0705101
"서울특별시 광진구 아차산로 503-23 (광장동, 청구아파트)",서울특별시 광진구 광장동 566번지 청구아파트,37.5424704,127.0963046
서울특별시 성북구 장월로3길 42,서울특별시 성북구 장위동 246-194 서울월곡초등학교,37.6099256,127.0466015
서울특별시 노원구 월계로55길 58,서울특별시 노원구 월계동 320-5 월계지구대,37.6336685,127.0592828
서울특별시 노원구 광운로19길 38,서울특별시 노원구 월계동 941 성북역신도브래뉴,37.6231556,127.0589298
서울특별시 노원구 덕릉로70가길 21,서울특별시 노원구 상계동 1322 중계센트럴파크,37.6431817,127.0596902
서울특별시 노원구 덕릉로82길 13,서울특별시 노원구 중계동 602 비콘드림힐아파트,37.6585718,127.0759149
서울특별시 노원구 월계로55길 58,서울특별시 노원구 월계동 320-5 월계지구대,37.6336685,127.0592828
서울특별시 영등포구 국제금융로7길 46 여의도중학교,서울특별시 영등포구 여의도동 40-1 여의도중학교 여의도중학교,37.5238037,126.935433
서울특별시 종로구 성균관로 91 국민생활관 신관,서울특별시 종로구 혜화동 1-21 국민생활관 국민생활관 신관,37.5903653,126.9988431
"서울특별시 종로구 세종대로 209 6층, 7층","서울특별시 종로구 세종로 77-6 정부서울청사(행정자치부, 여성가족부 등) 6층, 7층",37.574848,126.9754237
서울특별시 광진구 구의강변로 69 .,서울특별시 광진구 구의동 587-95 서울구남초등학교 .,37.5368881,127.0923152
서울특별시 광진구 천호대로 지하 657 .,서울특별시 광진구 능동 256-16 5호선 아차산역 .,37.5542573,127.0863616
서울특별시 광진구 아차산로 지하 571 .,서울특별시 광진구 광장동 237 광나루역5호선 .,37.545175,127.1035147
서울특별시 광진구 천호대로 지하 550 .,서울특별시 광진구 능동 275-5 .,37.556735,127.0805476
서울특별시 마포구 백범로37길 12,서울특별시 마포구 신공덕동 155 신공덕1차삼성래미안아파트,37.5434832,126.9557481
서울특별시 마포구 백범로37길 12,서울특별시 마포구 신공덕동 155 신공덕1차삼성래미안아파트,37.5434832,126.9557481
서울특별시 마포구 백범로37길 12,서울특별시 마포구 신공덕동 155 신공덕1차삼성래미안아파트,37.5434832,126.9557481
서울특별시 광진구 아차산로63길 35 (구의동),서울특별시 광진구 구의동 209-1 (구의동),37.5409942,127.0920424
서울특별시 광진구 광장로5길 25-1 (광장동),서울특별시 광진구 광장동 353 장로회신학대학교 (광장동),37.5502032,127.1037418
서울특별시 광진구 군자로 79 (군자동),서울특별시 광진구 군자동 346-24 송정빌딩 (군자동),37.5501822,127.0705817
서울특별시 광진구 자양로 188,서울특별시 광진구 구의동 235-32,37.5442919,127.085316
서울특별시 광진구 긴고랑로 110,서울특별시 광진구 중곡동 125-11 중곡종합건강센터,37.5593309,127.0870806
서울특별시 노원구 월계로45가길 57,서울특별시 노원구 월계동 820 아시아퍼시픽 국제학교,37.6308035,127.0505031
서울특별시 종로구 비봉2길 90,서울특별시 종로구 구기동 산3-20,37.6157168,126.9607556
"서울특별시 광진구 광나루로56길 32 (구의동, 구의현대2단지아파트)",서울특별시 광진구 구의동 611번지 구의현대2단지아파트,37.538632,127.0958857
서울특별시 강서구 하늘길 76,서울특별시 강서구 과해동 676,37.5618268,126.7986787
